player_id,player_name,Latest_Year,oDECOMP_EFG,oDECOMP_EFG_PARENT,oDECOMP_EFG_CHILDREN,oDECOMP_EFG_PARENT_GAP,oDECOMP_EFG_DISPLAY_GAP,oDECOMP_RIM,oDECOMP_RIM_FREQ,oDECOMP_RIM_FG,oDECOMP_MID_FG,oDECOMP_THREE,oDECOMP_THREE_FREQ,oDECOMP_THREE_FG,oDECOMP_FT,oDECOMP_FT_FREQ,oDECOMP_FT_SEVERITY,oDECOMP_TOV_VALUE,oSC,oSC_CLEAN,oFC,oDISPLAY_SUM,oRESID,oDECOMP_TOV_LOSS_VALUE,oDECOMP_TOV_VALUE_bp,oDECOMP_TOV_VALUE_sc,oDECOMP_TOV_VALUE_split,oDECOMP_BADPASS_TOV_VALUE,oDECOMP_SCORING_TOV_VALUE,oASSIST_POINTS,oRIM_ASSIST,dDECOMP_EFG,dDECOMP_EFG_PARENT,dDECOMP_EFG_CHILDREN,dDECOMP_EFG_PARENT_GAP,dDECOMP_EFG_DISPLAY_GAP,dDECOMP_RIM,dDECOMP_RIM_FREQ,dDECOMP_RIM_FG,dDECOMP_MID_FG,dDECOMP_THREE,dDECOMP_THREE_FREQ,dDECOMP_THREE_FG,dDECOMP_FT,dDECOMP_FT_FREQ,dDECOMP_FT_SEVERITY,dDECOMP_TOV_VALUE,dSC,dSC_CLEAN,dFC,dDISPLAY_SUM,dRESID,dDECOMP_TOV_LOSS_VALUE,dDECOMP_TOV_VALUE_bp,dDECOMP_TOV_VALUE_sc,dDECOMP_TOV_VALUE_split,dDECOMP_BADPASS_TOV_VALUE,dDECOMP_SCORING_TOV_VALUE,dASSIST_POINTS,dRIM_ASSIST,nDECOMP_EFG,nDECOMP_EFG_PARENT,nDECOMP_EFG_CHILDREN,nDECOMP_EFG_PARENT_GAP,nDECOMP_EFG_DISPLAY_GAP,nDECOMP_RIM,nDECOMP_RIM_FREQ,nDECOMP_RIM_FG,nDECOMP_MID_FG,nDECOMP_THREE,nDECOMP_THREE_FREQ,nDECOMP_THREE_FG,nDECOMP_FT,nDECOMP_FT_FREQ,nDECOMP_FT_SEVERITY,nDECOMP_TOV_VALUE,nSC,nSC_CLEAN,nDISPLAY_SUM,RESID,nDECOMP_TOV_LOSS_VALUE,nDECOMP_TOV_VALUE_bp,nDECOMP_TOV_VALUE_sc,nDECOMP_TOV_VALUE_split,nDECOMP_BADPASS_TOV_VALUE,nDECOMP_SCORING_TOV_VALUE,nASSIST_POINTS,nRIM_ASSIST,off,def,net_rapm,possessions,off_poss,def_poss
893,Michael Jordan,2001,2.423,2.425,2.428,-0.003,-0.005,0.267,-0.624,0.891,2.067,0.094,-0.164,0.258,0.838,0.278,0.562,1.925,1.304,1.304,5.186,6.49,0.0,1.925,0.999,0.926,1.925,0.999,0.926,1.11,-0.263,1.272,1.255,1.241,0.014,0.031,0.629,0.2,0.429,0.463,0.149,-0.047,0.196,0.023,-0.351,0.372,0.48,0.432,0.432,1.775,2.207,0.0,0.48,0.177,0.303,0.48,0.177,0.303,2.453,0.613,3.695,3.68,3.669,0.011,0.026,0.896,-0.424,1.32,2.53,0.243,-0.211,0.454,0.861,-0.073,0.934,2.405,1.736,1.736,8.697,0.0,2.405,1.176,1.229,2.405,1.176,1.229,3.563,0.35,6.49,2.207,8.697,29091,14571,14520
406,Shaquille O'Neal,2001,6.362,6.352,6.354,-0.002,0.008,4.32,1.303,3.017,1.062,0.972,-0.413,1.385,-1.511,0.881,-2.392,-0.255,1.357,1.357,4.596,5.953,0.0,-0.255,-0.551,0.296,-0.255,-0.551,0.296,7.475,3.208,2.176,2.197,2.228,-0.031,-0.052,1.816,1.287,0.529,0.46,-0.048,0.026,-0.074,0.794,0.943,-0.15,-0.662,-0.876,-0.876,2.308,1.432,-0.0,-0.662,-0.186,-0.476,-0.662,-0.186,-0.476,-0.402,1.381,8.538,8.549,8.582,-0.033,-0.044,6.136,2.59,3.546,1.522,0.924,-0.387,1.311,-0.717,1.824,-2.542,-0.917,0.481,0.481,7.385,-0.0,-0.917,-0.737,-0.18,-0.917,-0.737,-0.18,7.073,4.589,5.953,1.432,7.385,55852,28000,27852
304,John Stockton,2001,2.709,2.714,2.706,0.008,0.003,1.753,0.838,0.915,1.275,-0.322,-0.299,-0.023,0.349,-0.14,0.488,0.712,-0.039,-0.039,3.77,3.731,0.0,0.712,0.034,0.678,0.712,0.034,0.678,5.358,2.022,1.349,1.342,1.343,-0.001,0.006,0.309,0.131,0.178,0.676,0.358,-0.137,0.495,0.168,0.216,-0.048,0.917,0.749,0.749,2.434,3.183,-0.0,0.917,0.181,0.736,0.917,0.181,0.736,1.226,0.359,4.058,4.055,4.049,0.006,0.009,2.062,0.969,1.093,1.951,0.036,-0.436,0.472,0.517,0.076,0.44,1.629,0.71,0.71,6.914,-0.001,1.629,0.215,1.414,1.629,0.215,1.414,6.584,2.381,3.731,3.183,6.913,48615,24333,24282
1713,Vince Carter,2001,2.805,2.789,2.757,0.032,0.048,0.912,-0.212,1.124,0.769,1.076,0.234,0.842,0.216,-0.033,0.248,1.679,1.434,1.434,4.7,6.134,0.0,1.679,0.6,1.079,1.679,0.6,1.079,4.729,0.312,0.039,0.042,0.06,-0.018,-0.021,0.452,0.254,0.198,-0.478,0.086,-0.011,0.097,-0.02,0.217,-0.235,-0.165,0.459,0.459,-0.146,0.313,0.0,-0.165,0.19,-0.355,-0.165,0.19,-0.355,0.434,0.548,2.844,2.83,2.817,0.013,0.027,1.364,0.042,1.322,0.291,1.162,0.223,0.939,0.196,0.184,0.013,1.514,1.893,1.893,6.447,0.0,1.514,0.79,0.724,1.514,0.79,0.724,5.163,0.86,6.134,0.313,6.447,32364,16200,16164
1495,Tim Duncan,2001,3.072,3.062,3.06,0.002,0.012,0.692,0.043,0.649,1.844,0.524,-0.184,0.708,-0.774,-0.2,-0.579,-0.15,0.463,0.463,2.148,2.611,0.0,-0.15,-0.35,0.2,-0.15,-0.35,0.2,2.539,0.47,3.471,3.486,3.497,-0.011,-0.026,2.178,0.319,1.859,0.971,0.348,0.218,0.13,0.483,0.467,0.017,-0.902,0.437,0.437,3.052,3.489,0.0,-0.902,-0.482,-0.42,-0.902,-0.482,-0.42,3.779,1.385,6.543,6.548,6.557,-0.009,-0.014,2.87,0.362,2.508,2.815,0.872,0.034,0.838,-0.291,0.267,-0.562,-1.052,0.9,0.9,6.1,0.001,-1.052,-0.832,-0.22,-1.052,-0.832,-0.22,6.318,1.855,2.611,3.489,6.101,47475,23750,23725
1717,Dirk Nowitzki,2001,3.062,3.05,3.038,0.012,0.024,1.357,0.422,0.935,0.296,1.385,0.382,1.003,0.933,0.064,0.869,0.818,-0.55,-0.55,4.813,4.263,0.0,0.818,0.288,0.53,0.818,0.288,0.53,1.638,0.282,0.857,0.861,0.867,-0.006,-0.01,-0.522,-0.403,-0.119,0.665,0.724,0.063,0.661,0.404,0.463,-0.059,0.141,-0.179,-0.179,1.402,1.223,0.0,0.141,0.095,0.046,0.141,0.095,0.046,-0.207,-0.716,3.919,3.911,3.905,0.006,0.014,0.835,0.019,0.816,0.961,2.109,0.445,1.664,1.337,0.527,0.81,0.959,-0.729,-0.729,5.486,-0.001,0.959,0.383,0.576,0.959,0.383,0.576,1.431,-0.434,4.263,1.223,5.485,28803,14412,14391
764,David Robinson,2001,0.573,0.558,0.563,-0.005,0.01,1.396,0.802,0.594,-0.827,-0.006,-0.225,0.219,0.483,0.596,-0.115,-0.209,0.419,0.419,0.847,1.266,0.0,-0.209,-0.55,0.341,-0.209,-0.55,0.341,2.141,1.28,2.871,2.876,2.883,-0.007,-0.012,2.203,0.913,1.29,0.285,0.395,0.225,0.17,0.908,0.936,-0.027,-0.216,0.636,0.636,3.563,4.199,0.0,-0.216,-0.166,-0.05,-0.216,-0.166,-0.05,1.092,1.065,3.444,3.434,3.446,-0.012,-0.002,3.599,1.715,1.884,-0.542,0.389,-0.0,0.389,1.391,1.532,-0.142,-0.425,1.055,1.055,5.465,0.0,-0.425,-0.716,0.291,-0.425,-0.716,0.291,3.233,2.345,1.266,4.199,5.465,38833,19445,19388
708,Kevin Garnett,2001,2.306,2.312,2.3,0.012,0.006,0.122,-0.424,0.546,2.802,-0.624,-0.598,-0.026,-0.161,-0.346,0.183,0.003,0.818,0.818,2.148,2.966,0.0,0.003,-0.084,0.087,0.003,-0.084,0.087,5.515,0.562,2.041,2.045,2.042,0.003,-0.001,1.156,-0.215,1.371,0.315,0.571,0.124,0.447,0.132,0.176,-0.045,0.554,-0.244,-0.244,2.727,2.483,-0.0,0.554,0.479,0.075,0.554,0.479,0.075,1.843,0.363,4.347,4.357,4.342,0.015,0.005,1.278,-0.639,1.917,3.117,-0.053,-0.474,0.421,-0.029,-0.17,0.138,0.557,0.574,0.574,5.449,-0.001,0.557,0.395,0.162,0.557,0.395,0.162,7.358,0.925,2.966,2.483,5.448,57638,28831,28807
87,Dikembe Mutombo,2001,0.255,0.241,0.235,0.006,0.02,-0.318,-0.548,0.23,1.042,-0.489,-0.432,-0.057,-0.785,-0.881,0.096,-0.581,1.011,1.011,-1.111,-0.1,0.0,-0.581,0.162,-0.743,-0.581,0.162,-0.743,-0.754,-0.203,4.006,4.004,4.004,-0.0,0.002,4.363,1.482,2.881,-0.921,0.562,0.128,0.434,1.795,1.978,-0.184,-1.074,0.519,0.519,4.727,5.246,0.0,-1.074,-0.626,-0.448,-1.074,-0.626,-0.448,0.356,1.889,4.261,4.245,4.239,0.006,0.022,4.045,0.934,3.111,0.121,0.073,-0.304,0.377,1.01,1.097,-0.088,-1.655,1.53,1.53,5.146,-0.001,-1.655,-0.464,-1.191,-1.655,-0.464,-1.191,-0.398,1.686,-0.1,5.246,5.145,54535,27321,27214
56,Gary Payton,2001,2.58,2.584,2.579,0.005,0.001,1.386,0.472,0.914,-0.04,1.233,0.904,0.329,-0.375,-0.199,-0.173,1.959,0.736,0.736,4.164,4.9,0.0,1.959,0.891,1.068,1.959,0.891,1.068,2.671,0.315,-0.301,-0.295,-0.302,0.007,0.001,0.23,0.533,-0.303,0.214,-0.746,-0.475,-0.271,0.107,0.151,-0.045,0.814,-0.415,-0.415,0.62,0.205,0.0,0.814,0.811,0.003,0.814,0.811,0.003,-1.771,0.333,2.279,2.289,2.277,0.012,0.002,1.616,1.005,0.611,0.174,0.487,0.429,0.058,-0.268,-0.048,-0.218,2.773,0.321,0.321,5.105,0.0,2.773,1.702,1.071,2.773,1.702,1.071,0.9,0.648,4.9,0.205,5.105,61140,30638,30502
252,Karl Malone,2001,4.13,4.124,4.128,-0.004,0.002,2.643,1.314,1.329,1.705,-0.22,-0.512,0.292,2.903,2.228,0.676,0.268,-1.505,-1.505,7.301,5.796,0.0,0.268,-0.384,0.652,0.268,-0.384,0.652,4.737,2.435,-0.795,-0.788,-0.769,-0.019,-0.026,0.032,-0.072,0.104,-0.812,0.011,-0.085,0.096,-0.698,-0.598,-0.101,0.237,0.501,0.501,-1.256,-0.755,-0.0,0.237,-0.249,0.486,0.237,-0.249,0.486,1.65,0.592,3.335,3.336,3.359,-0.023,-0.024,2.675,1.242,1.433,0.893,-0.209,-0.597,0.388,2.205,1.63,0.575,0.505,-1.004,-1.004,5.041,0.0,0.505,-0.633,1.138,0.505,-0.633,1.138,6.387,3.027,5.796,-0.755,5.041,60701,30389,30312
